id,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,class
1995,3,1,1,2,7,3,2,1,4,2,4,4,1,8,8,1,3,2,2,1,1,1,2
1996,3,1,1,1,7,3,1,1,11,2,1,4,4,6,4,1,3,2,6,2,6,7,2
1997,4,4,1,2,7,3,2,1,8,2,4,1,4,8,8,1,3,2,2,2,4,1,2
1998,4,1,1,2,7,3,2,1,8,2,4,4,1,8,8,1,3,2,2,1,1,1,2
1999,3,4,1,2,7,3,2,1,1,2,4,1,1,8,8,1,3,2,2,1,1,1,2
2000,3,4,1,2,7,3,2,1,1,2,4,4,1,8,8,1,3,2,2,1,4,1,2
2001,3,1,1,1,7,3,1,1,11,2,1,4,4,4,4,1,3,2,6,2,5,7,2
2002,3,3,8,1,7,3,1,1,9,2,1,4,4,4,8,1,3,2,6,2,5,7,2
2003,4,4,1,2,7,3,2,1,1,2,4,1,1,8,8,1,3,2,2,1,1,1,2
2004,3,1,1,1,7,3,1,1,11,2,1,4,4,4,4,1,3,2,6,1,6,7,2
2005,4,3,9,1,8,3,1,2,11,1,4,4,4,8,8,1,3,2,6,2,5,5,1
2006,3,3,10,1,2,3,1,1,2,1,6,4,2,8,8,1,3,2,6,2,4,1,2
2007,4,4,1,1,8,3,1,2,8,1,4,4,4,8,8,1,3,2,6,1,4,1,1
2008,4,1,9,2,7,3,2,1,4,2,4,1,4,8,8,1,3,2,2,2,4,1,2
2009,4,1,1,2,7,3,2,1,2,2,4,1,1,8,8,1,3,2,2,1,1,1,2
2010,4,4,1,1,8,3,1,2,11,1,4,4,4,8,8,1,3,2,6,2,5,1,1
2011,3,4,1,2,7,3,2,1,1,2,4,1,1,8,8,1,3,2,2,2,1,1,2
2012,3,1,1,2,7,3,2,1,2,2,4,4,1,8,8,1,3,2,2,1,4,1,2
2013,3,1,8,1,7,3,1,1,9,2,1,4,4,4,8,1,3,2,6,1,5,7,2
2014,4,1,1,2,7,3,2,1,1,2,4,4,4,8,8,1,3,2,2,1,1,1,2
2015,3,1,9,2,7,3,2,1,1,2,4,4,4,8,8,1,3,2,2,2,4,1,2
2016,4,4,4,2,7,3,2,1,8,2,4,1,4,8,8,1,3,2,2,2,1,1,2
2017,4,1,9,2,7,3,2,1,4,2,4,1,4,8,8,1,3,2,2,1,4,1,2
2018,4,4,10,1,1,3,2,2,2,2,1,4,4,8,8,1,3,2,6,2,5,7,2
2019,4,1,9,1,1,3,2,2,2,2,1,4,4,8,8,1,3,2,6,2,5,7,2
2020,4,1,1,2,7,3,2,1,8,2,4,4,1,8,8,1,3,2,2,2,1,1,2
2021,3,1,1,1,7,3,1,1,9,2,1,4,4,8,8,1,3,2,6,2,6,7,2
2022,3,3,4,1,7,3,1,1,2,2,1,4,4,4,6,1,3,2,6,1,6,7,2
2023,3,1,1,1,7,3,1,1,9,2,1,4,4,8,4,1,3,2,6,2,6,7,2
2024,3,1,1,2,7,3,2,1,1,2,4,4,1,8,8,1,3,2,2,1,4,1,2
2025,3,1,4,1,7,3,1,1,9,2,1,4,4,8,8,1,3,2,6,2,6,7,2
2026,3,1,1,1,7,3,1,1,2,2,1,4,4,6,6,1,3,2,6,1,5,7,2
2027,3,1,4,2,7,3,2,1,8,2,4,1,4,8,8,1,3,2,2,1,1,1,2
2028,3,1,1,1,7,3,1,1,2,2,1,4,4,8,6,1,3,2,6,2,5,7,2
2029,3,4,1,2,7,3,2,1,4,2,4,1,1,8,8,1,3,2,2,1,1,1,2
2030,1,3,9,1,2,3,1,1,1,1,2,4,4,8,8,1,3,2,6,1,4,3,2
2031,3,3,8,1,7,3,1,1,9,2,1,4,4,8,6,1,3,2,6,1,5,7,2
2032,4,4,1,2,7,3,2,1,4,2,4,4,1,8,8,1,3,2,2,2,4,1,2
2033,3,1,8,1,7,3,1,1,11,2,1,4,4,6,6,1,3,2,6,1,6,7,2
2034,4,3,1,1,7,3,1,1,8,2,1,4,4,4,4,1,3,2,6,1,6,7,2
2035,3,3,4,1,7,3,1,1,9,2,1,4,4,6,4,1,3,2,6,1,5,7,2
2036,3,4,4,2,7,3,2,1,8,2,4,4,4,8,8,1,3,2,2,2,1,1,2
2037,3,4,1,2,7,3,2,1,1,2,4,1,4,8,8,1,3,2,2,1,4,1,2
2038,3,1,4,2,7,3,2,1,8,2,4,1,1,8,8,1,3,2,2,2,1,1,2
2039,3,4,4,2,7,3,2,1,2,2,4,4,4,8,8,1,3,2,2,1,1,1,2
2040,3,3,8,1,7,3,1,1,11,2,1,4,4,8,6,1,3,2,6,1,6,7,2
2041,4,1,4,1,7,3,1,1,11,2,1,4,4,6,8,1,3,2,6,2,6,7,2
2042,4,1,1,1,7,3,1,1,2,2,1,4,4,6,8,1,3,2,6,1,6,7,2
2043,3,1,1,2,7,3,2,1,1,2,4,1,1,8,8,1,3,2,2,2,4,1,2
2044,4,4,1,2,7,3,2,1,2,2,4,4,1,8,8,1,3,2,2,2,4,1,2
2045,3,1,9,2,7,3,2,1,2,2,4,4,4,8,8,1,3,2,2,1,4,1,2
2046,3,3,10,1,1,3,1,1,8,1,6,4,2,8,8,1,3,2,6,2,4,4,2
2047,3,1,8,1,7,3,1,1,9,2,1,4,4,8,6,1,3,2,6,2,5,7,2
2048,3,1,1,2,7,3,2,1,4,2,4,1,4,8,8,1,3,2,2,1,4,1,2
2049,3,3,1,1,7,3,1,1,8,2,1,4,4,8,4,1,3,2,6,1,5,7,2
2050,4,1,4,1,7,3,1,1,2,2,1,4,4,8,6,1,3,2,6,2,6,7,2
2051,3,1,9,2,7,3,2,1,1,2,4,1,4,8,8,1,3,2,2,2,1,1,2
2052,3,3,9,1,1,3,1,1,1,1,2,4,4,8,8,1,3,2,6,1,4,3,2
2053,3,4,1,2,7,3,2,1,8,2,4,4,4,8,8,1,3,2,2,2,4,1,2
2054,4,4,9,2,7,3,2,1,8,2,4,4,4,8,8,1,3,2,2,2,1,1,2
2055,4,1,1,1,7,3,1,1,9,2,1,4,4,4,8,1,3,2,6,2,5,7,2
2056,4,1,9,2,7,3,2,1,1,2,4,1,1,8,8,1,3,2,2,1,4,1,2
2057,3,1,4,1,7,3,1,1,9,2,1,4,4,4,6,1,3,2,6,2,5,7,2
2058,3,1,1,1,7,3,1,1,8,2,1,4,4,8,4,1,3,2,6,2,6,7,2
2059,3,1,9,2,7,3,2,1,8,2,4,4,1,8,8,1,3,2,2,2,1,1,2
2060,3,4,9,1,1,3,1,1,2,1,2,4,4,8,8,1,3,2,6,1,3,3,2
2061,4,4,4,2,7,3,2,1,2,2,4,1,4,8,8,1,3,2,2,2,4,1,2
2062,4,3,1,1,8,3,1,2,2,1,4,4,4,8,8,1,3,2,6,2,5,1,1
2063,4,1,4,2,7,3,2,1,8,2,4,1,4,8,8,1,3,2,2,2,4,1,2
2064,3,1,1,1,7,3,1,1,2,2,1,4,4,6,8,1,3,2,6,2,5,7,2
2065,3,1,9,2,7,3,2,1,2,2,4,4,1,8,8,1,3,2,2,2,4,1,2
2066,3,3,1,1,7,3,1,1,9,2,1,4,4,6,8,1,3,2,6,1,5,7,2
2067,3,3,8,1,7,3,1,1,8,2,1,4,4,6,6,1,3,2,6,2,5,7,2
2068,4,4,1,1,8,3,1,2,2,1,4,4,4,8,8,1,3,2,6,1,5,5,1
2069,4,4,4,2,7,3,2,1,8,2,4,4,4,8,8,1,3,2,2,2,1,1,2
2070,3,1,4,1,7,3,1,1,2,2,1,4,4,8,4,1,3,2,6,1,6,7,2
2071,4,1,4,1,7,3,1,1,2,2,1,4,4,4,6,1,3,2,6,1,6,7,2
2072,3,1,4,1,7,3,1,1,2,2,1,4,4,8,4,1,3,2,6,1,5,7,2
2073,3,1,4,1,7,3,1,1,11,2,1,4,4,6,6,1,3,2,6,2,6,7,2
2074,3,1,1,1,7,3,1,1,9,2,1,4,4,6,4,1,3,2,6,1,6,7,2
2075,3,4,9,1,8,3,1,2,8,1,4,4,4,8,8,1,3,2,6,2,5,5,1
2076,3,4,10,1,2,3,1,1,1,1,2,4,4,8,8,1,3,2,6,1,3,3,2
2077,3,1,1,1,7,3,1,1,2,2,1,4,4,6,6,1,3,2,6,2,5,7,2
2078,4,3,1,1,7,3,1,1,11,2,1,4,4,8,8,1,3,2,6,2,6,7,2
2079,3,4,4,2,7,3,2,1,2,2,4,1,1,8,8,1,3,2,2,2,4,1,2
2080,3,3,8,1,7,3,1,1,9,2,1,4,4,8,6,1,3,2,6,2,6,7,2
2081,3,1,4,2,7,3,2,1,1,2,4,1,4,8,8,1,3,2,2,2,4,1,2
2082,4,4,9,2,7,3,2,1,8,2,4,1,4,8,8,1,3,2,2,2,4,1,2
2083,3,1,1,1,7,3,1,1,2,2,1,4,4,4,4,1,3,2,6,2,5,7,2
2084,4,1,1,1,7,3,1,1,9,2,1,4,4,8,6,1,3,2,6,2,5,7,2
2085,4,1,4,2,7,3,2,1,2,2,4,4,1,8,8,1,3,2,2,1,4,1,2
2086,4,1,4,2,7,3,2,1,2,2,4,4,4,8,8,1,3,2,2,1,4,1,2
2087,4,1,1,2,7,3,2,1,4,2,4,1,1,8,8,1,3,2,2,2,4,1,2
2088,3,1,4,1,7,3,1,1,8,2,1,4,4,4,8,1,3,2,6,1,6,7,2
2089,3,1,8,1,7,3,1,1,2,2,1,4,4,6,4,1,3,2,6,2,6,7,2
2090,4,3,1,1,8,3,1,2,8,1,4,4,4,8,8,1,3,2,6,1,4,5,1
2091,3,3,4,1,7,3,1,1,8,2,1,4,4,4,4,1,3,2,6,1,5,7,2
2092,3,4,9,2,7,3,2,1,1,2,4,4,1,8,8,1,3,2,2,2,1,1,2
2093,1,4,9,1,1,3,1,1,5,1,2,4,4,8,8,1,3,2,6,2,4,3,2
2094,3,4,9,2,7,3,2,1,4,2,4,1,1,8,8,1,3,2,2,2,4,1,2
2095,4,1,1,2,7,3,2,1,1,2,4,1,1,8,8,1,3,2,2,1,4,1,2
2096,3,3,4,1,7,3,1,1,8,2,1,4,4,4,8,1,3,2,6,1,6,7,2
2097,4,1,4,1,7,3,1,1,2,2,1,4,4,8,8,1,3,2,6,2,5,7,2
2098,3,1,4,2,7,3,2,1,8,2,4,1,4,8,8,1,3,2,2,1,4,1,2
2099,3,4,9,1,8,3,1,2,2,1,4,4,4,8,8,1,3,2,6,1,4,1,1
2100,3,4,1,2,7,3,2,1,1,2,4,4,4,8,8,1,3,2,2,2,1,1,2
2101,3,3,4,1,7,3,1,1,8,2,1,4,4,8,4,1,3,2,6,1,6,7,2
2102,4,1,4,1,7,3,1,1,8,2,1,4,4,8,8,1,3,2,6,2,5,7,2
2103,3,3,1,1,7,3,1,1,11,2,1,4,4,6,8,1,3,2,6,2,5,7,2
2104,3,1,8,1,7,3,1,1,8,2,1,4,4,6,4,1,3,2,6,2,6,7,2
2105,4,1,1,1,7,3,1,1,11,2,1,4,4,4,6,1,3,2,6,2,6,7,2
2106,3,1,8,1,7,3,1,1,9,2,1,4,4,4,4,1,3,2,6,1,6,7,2
2107,4,1,1,1,7,3,1,1,8,2,1,4,4,8,8,1,3,2,6,2,5,7,2
2108,3,3,8,1,7,3,1,1,9,2,1,4,4,6,6,1,3,2,6,1,6,7,2
2109,3,1,4,1,7,3,1,1,11,2,1,4,4,6,8,1,3,2,6,1,5,7,2
2110,4,1,4,1,7,3,1,1,8,2,1,4,4,8,8,1,3,2,6,1,5,7,2
2111,3,1,8,1,7,3,1,1,11,2,1,4,4,4,8,1,3,2,6,1,5,7,2
2112,3,3,8,1,7,3,1,1,9,2,1,4,4,4,6,1,3,2,6,2,5,7,2
2113,3,4,9,1,8,3,1,2,11,1,4,4,4,8,8,1,3,2,6,2,5,1,1
2114,3,1,8,1,7,3,1,1,2,2,1,4,4,6,4,1,3,2,6,2,5,7,2
2115,3,3,4,1,7,3,1,1,8,2,1,4,4,8,8,1,3,2,6,1,5,7,2
2116,3,1,1,1,7,3,1,1,8,2,1,4,4,4,4,1,3,2,6,2,6,7,2
2117,3,3,8,1,7,3,1,1,11,2,1,4,4,8,4,1,3,2,6,1,6,7,2
2118,3,3,4,1,7,3,1,1,2,2,1,4,4,4,6,1,3,2,6,1,5,7,2
2119,3,1,4,1,7,3,1,1,2,2,1,4,4,6,6,1,3,2,6,1,5,7,2
2120,3,3,4,1,7,3,1,1,9,2,1,4,4,4,8,1,3,2,6,1,5,7,2
2121,3,1,8,1,7,3,1,1,8,2,1,4,4,8,8,1,3,2,6,2,6,7,2
2122,4,3,8,1,7,3,1,1,2,2,1,4,4,8,8,1,3,2,6,2,6,7,2
2123,4,1,1,1,7,3,1,1,8,2,1,4,4,4,6,1,3,2,6,1,5,7,2
2124,3,1,1,1,7,3,1,1,9,2,1,4,4,8,6,1,3,2,6,1,5,7,2
2125,4,3,4,1,7,3,1,1,11,2,1,4,4,6,6,1,3,2,6,1,5,7,2
2126,3,3,8,1,7,3,1,1,9,2,1,4,4,6,4,1,3,2,6,2,5,7,2
2127,3,1,4,1,7,3,1,1,8,2,1,4,4,4,4,1,3,2,6,2,6,7,2
2128,3,3,4,1,7,3,1,1,2,2,1,4,4,8,6,1,3,2,6,1,5,7,2
2129,3,1,4,2,5,3,1,1,8,1,1,3,3,2,2,1,3,2,4,4,6,1,1
2130,4,4,9,1,8,3,1,2,8,1,4,4,4,8,8,1,3,2,6,1,4,1,1
2131,3,1,8,1,7,3,1,1,2,2,1,4,4,6,8,1,3,2,6,1,5,7,2
2132,3,1,9,2,7,3,2,1,4,2,4,4,4,8,8,1,3,2,2,2,4,1,2
2133,3,3,1,1,7,3,1,1,9,2,1,4,4,4,8,1,3,2,6,2,5,7,2
2134,4,1,1,1,7,3,1,1,2,2,1,4,4,4,8,1,3,2,6,2,6,7,2
2135,3,1,1,1,7,3,1,1,11,2,1,4,4,6,4,1,3,2,6,2,5,7,2
2136,3,3,4,1,7,3,1,1,9,2,1,4,4,6,8,1,3,2,6,2,6,7,2
2137,3,3,4,1,7,3,1,1,11,2,1,4,4,4,8,1,3,2,6,2,5,7,2
2138,3,1,8,1,7,3,1,1,9,2,1,4,4,8,6,1,3,2,6,1,5,7,2
2139,3,3,1,1,7,3,1,1,2,2,1,4,4,8,4,1,3,2,6,2,6,7,2
2140,3,1,4,1,7,3,1,1,11,2,1,4,4,6,4,1,3,2,6,1,6,7,2
2141,3,1,8,1,7,3,1,1,11,2,1,4,4,6,8,1,3,2,6,1,5,7,2
2142,3,3,8,1,7,3,1,1,9,2,1,4,4,8,4,1,3,2,6,1,5,7,2
2143,3,3,1,1,7,3,1,1,8,2,1,4,4,6,8,1,3,2,6,2,6,7,2
2144,3,3,8,1,7,3,1,1,2,2,1,4,4,8,8,1,3,2,6,1,6,7,2
2145,4,3,1,1,7,3,1,1,8,2,1,4,4,8,4,1,3,2,6,2,5,7,2
2146,4,3,1,1,7,3,1,1,2,2,1,4,4,6,8,1,3,2,6,1,5,7,2
2147,3,3,1,1,7,3,1,1,2,2,1,4,4,4,4,1,3,2,6,2,5,7,2
2148,4,4,1,1,8,3,1,2,2,1,4,4,4,8,8,1,3,2,6,2,5,5,1
2149,4,1,8,1,7,3,1,1,9,2,1,4,4,8,8,1,3,2,6,2,6,7,2
2150,3,4,9,1,8,3,1,2,11,1,4,4,4,8,8,1,3,2,6,1,4,1,1
2151,3,1,8,1,7,3,1,1,9,2,1,4,4,4,6,1,3,2,6,1,6,7,2
2152,4,1,1,1,7,3,1,1,8,2,1,4,4,4,4,1,3,2,6,1,6,7,2
2153,3,3,1,1,7,3,1,1,9,2,1,4,4,6,4,1,3,2,6,2,5,7,2
2154,4,1,8,1,7,3,1,1,8,2,1,4,4,8,4,1,3,2,6,2,5,7,2
2155,3,1,8,1,7,3,1,1,2,2,1,4,4,8,4,1,3,2,6,2,6,7,2
2156,3,1,4,1,7,3,1,1,8,2,1,4,4,4,6,1,3,2,6,2,5,7,2
2157,3,3,1,1,7,3,1,1,2,2,1,4,4,6,4,1,3,2,6,2,6,7,2
2158,4,1,1,1,7,3,1,1,9,2,1,4,4,8,4,1,3,2,6,2,5,7,2
2159,4,1,1,1,7,3,1,1,11,2,1,4,4,6,6,1,3,2,6,2,6,7,2
2160,3,1,8,1,7,3,1,1,9,2,1,4,4,8,4,1,3,2,6,1,5,7,2
2161,3,1,1,1,7,3,1,1,9,2,1,4,4,8,4,1,3,2,6,1,6,7,2
2162,3,1,8,1,7,3,1,1,8,2,1,4,4,4,8,1,3,2,6,2,6,7,2
2163,4,1,4,1,7,3,1,1,8,2,1,4,4,4,6,1,3,2,6,1,5,7,2
2164,3,3,1,1,7,3,1,1,9,2,1,4,4,8,6,1,3,2,6,1,6,7,2
2165,4,1,1,1,7,3,1,1,9,2,1,4,4,8,6,1,3,2,6,2,6,7,2
2166,3,1,8,1,7,3,1,1,2,2,1,4,4,8,6,1,3,2,6,2,6,7,2
2167,3,3,8,1,7,3,1,1,11,2,1,4,4,6,8,1,3,2,6,2,6,7,2
2168,3,1,4,1,7,3,1,1,8,2,1,4,4,6,4,1,3,2,6,1,6,7,2
2169,3,3,4,1,7,3,1,1,2,2,1,4,4,4,4,1,3,2,6,1,6,7,2
2170,3,3,8,1,7,3,1,1,8,2,1,4,4,6,4,1,3,2,6,2,5,7,2
2171,3,3,4,1,7,3,1,1,8,2,1,4,4,4,6,1,3,2,6,1,5,7,2
2172,3,1,4,1,7,3,1,1,2,2,1,4,4,4,4,1,3,2,6,2,5,7,2
2173,4,1,4,1,7,3,1,1,2,2,1,4,4,4,4,1,3,2,6,2,5,7,2
2174,3,3,4,1,7,3,1,1,2,2,1,4,4,4,8,1,3,2,6,1,5,7,2
2175,3,3,8,1,7,3,1,1,2,2,1,4,4,8,4,1,3,2,6,2,6,7,2
2176,4,1,1,1,7,3,1,1,8,2,1,4,4,8,6,1,3,2,6,1,5,7,2
2177,4,1,1,1,7,3,1,1,11,2,1,4,4,4,8,1,3,2,6,1,6,7,2
2178,3,3,8,1,7,3,1,1,8,2,1,4,4,8,8,1,3,2,6,2,5,7,2
2179,3,1,4,2,5,3,1,1,8,1,1,3,3,1,6,1,3,2,4,4,6,7,1
2180,3,3,4,1,7,3,1,1,9,2,1,4,4,6,8,1,3,2,6,1,6,7,2
2181,3,1,8,1,7,3,1,1,11,2,1,4,4,6,4,1,3,2,6,2,6,7,2
2182,3,3,1,1,7,3,1,1,9,2,1,4,4,4,6,1,3,2,6,2,5,7,2
2183,4,1,1,1,7,3,1,1,8,2,1,4,4,4,8,1,3,2,6,2,6,7,2
2184,3,3,8,1,7,3,1,1,11,2,1,4,4,4,6,1,3,2,6,1,5,7,2
2185,4,1,1,1,7,3,1,1,8,2,1,4,4,4,4,1,3,2,6,1,5,7,2
2186,4,3,1,1,7,3,1,1,8,2,1,4,4,8,4,1,3,2,6,1,6,7,2
2187,4,1,4,1,7,3,1,1,8,2,1,4,4,8,6,1,3,2,6,1,6,7,2
2188,3,1,8,1,7,3,1,1,2,2,1,4,4,6,8,1,3,2,6,1,6,7,2
2189,3,1,4,1,7,3,1,1,11,2,1,4,4,4,6,1,3,2,6,1,5,7,2
2190,3,1,4,1,7,3,1,1,9,2,1,4,4,4,8,1,3,2,6,2,5,7,2
2191,3,1,1,1,7,3,1,1,9,2,1,4,4,6,8,1,3,2,6,1,5,7,2
2192,3,1,4,1,7,3,1,1,11,2,1,4,4,8,4,1,3,2,6,1,6,7,2
2193,3,4,4,2,7,3,2,1,1,2,4,4,4,8,8,1,3,2,2,2,4,1,2
2194,3,3,8,1,7,3,1,1,9,2,1,4,4,6,4,1,3,2,6,1,6,7,2
2195,4,1,4,1,7,3,1,1,8,2,1,4,4,6,4,1,3,2,6,1,6,7,2
2196,3,3,8,1,7,3,1,1,2,2,1,4,4,4,8,1,3,2,6,2,5,7,2
2197,4,1,4,1,7,3,1,1,2,2,1,4,4,4,6,1,3,2,6,1,5,7,2
2198,3,1,4,1,7,3,1,1,9,2,1,4,4,8,6,1,3,2,6,1,6,7,2
2199,3,1,4,1,7,3,1,1,2,2,1,4,4,6,6,1,3,2,6,2,5,7,2
2200,4,1,4,1,7,3,1,1,8,2,1,4,4,8,6,1,3,2,6,2,6,7,2
2201,3,4,9,2,7,3,2,1,8,2,4,4,1,8,8,1,3,2,2,2,1,1,2
2202,3,1,1,1,7,3,1,1,11,2,1,4,4,4,8,1,3,2,6,2,6,7,2
2203,4,1,1,1,7,3,1,1,11,2,1,4,4,6,6,1,3,2,6,1,5,7,2
2204,4,1,4,1,7,3,1,1,8,2,1,4,4,4,4,1,3,2,6,1,6,7,2
2205,3,3,4,1,7,3,1,1,11,2,1,4,4,8,8,1,3,2,6,1,6,7,2
2206,3,1,8,1,7,3,1,1,9,2,1,4,4,8,8,1,3,2,6,2,5,7,2
2207,3,3,8,1,7,3,1,1,9,2,1,4,4,4,6,1,3,2,6,1,5,7,2
2208,3,1,1,1,7,3,1,1,11,2,1,4,4,4,6,1,3,2,6,1,6,7,2
2209,4,3,4,1,7,3,1,1,11,2,1,4,4,8,8,1,3,2,6,1,6,7,2
2210,3,3,4,1,7,3,1,1,11,2,1,4,4,6,6,1,3,2,6,2,5,7,2
2211,3,4,6,2,3,3,2,2,5,1,1,4,4,8,8,1,3,2,6,2,4,7,1
2212,3,3,1,1,7,3,1,1,8,2,1,4,4,4,6,1,3,2,6,2,6,7,2
2213,4,1,4,1,7,3,1,1,2,2,1,4,4,6,8,1,3,2,6,1,5,7,2
2214,3,3,8,1,7,3,1,1,8,2,1,4,4,8,6,1,3,2,6,1,6,7,2
2215,4,1,1,1,7,3,1,1,8,2,1,4,4,6,8,1,3,2,6,2,5,7,2
2216,3,3,1,1,7,3,1,1,11,2,1,4,4,8,4,1,3,2,6,2,5,7,2
2217,3,1,4,1,7,3,1,1,11,2,1,4,4,4,8,1,3,2,6,2,6,7,2
2218,4,1,1,1,7,3,1,1,8,2,1,4,4,4,8,1,3,2,6,2,5,7,2
2219,3,3,1,1,7,3,1,1,2,2,1,4,4,6,8,1,3,2,6,1,5,7,2
2220,3,3,1,1,7,3,1,1,11,2,1,4,4,6,8,1,3,2,6,1,5,7,2
2221,3,1,8,1,7,3,1,1,11,2,1,4,4,6,8,1,3,2,6,2,5,7,2
2222,4,1,4,1,7,3,1,1,8,2,1,4,4,8,6,1,3,2,6,1,5,7,2
2223,3,3,8,1,7,3,1,1,2,2,1,4,4,8,8,1,3,2,6,2,5,7,2
2224,3,3,8,1,7,3,1,1,9,2,1,4,4,4,4,1,3,2,6,2,5,7,2
2225,4,1,1,1,7,3,1,1,11,2,1,4,4,6,4,1,3,2,6,2,6,7,2
2226,3,1,8,1,7,3,1,1,8,2,1,4,4,8,6,1,3,2,6,1,5,7,2
2227,3,1,8,1,7,3,1,1,2,2,1,4,4,6,6,1,3,2,6,2,6,7,2
2228,3,1,9,2,7,3,2,1,1,2,4,1,1,8,8,1,3,2,2,2,4,1,2
2229,3,3,4,1,7,3,1,1,8,2,1,4,4,4,4,1,3,2,6,1,6,7,2
2230,3,1,8,1,7,3,1,1,8,2,1,4,4,4,8,1,3,2,6,1,5,7,2
2231,3,3,4,1,7,3,1,1,8,2,1,4,4,6,8,1,3,2,6,2,5,7,2
2232,3,1,8,1,7,3,1,1,11,2,1,4,4,8,6,1,3,2,6,1,5,7,2
2233,3,1,4,1,7,3,1,1,8,2,1,4,4,8,8,1,3,2,6,2,6,7,2
2234,4,3,8,1,7,3,1,1,8,2,1,4,4,8,4,1,3,2,6,2,5,7,2
2235,4,3,4,1,7,3,1,1,8,2,1,4,4,6,4,1,3,2,6,1,5,7,2
2236,3,3,8,1,7,3,1,1,8,2,1,4,4,6,8,1,3,2,6,1,6,7,2
2237,3,3,4,1,7,3,1,1,8,2,1,4,4,8,4,1,3,2,6,2,6,7,2
2238,4,1,4,2,7,3,2,1,4,2,4,4,1,8,8,1,3,2,2,1,4,1,2
2239,3,1,4,2,5,3,1,1,5,1,1,3,3,2,6,1,3,2,4,4,6,4,1
2240,3,1,8,1,7,3,1,1,8,2,1,4,4,4,8,1,3,2,6,1,6,7,2
2241,3,3,8,1,7,3,1,1,11,2,1,4,4,8,4,1,3,2,6,2,6,7,2
2242,4,4,9,1,8,3,1,2,11,1,4,4,4,8,8,1,3,2,6,1,5,1,1
2243,4,3,1,1,7,3,1,1,9,2,1,4,4,8,8,1,3,2,6,1,6,7,2
2244,3,1,8,1,7,3,1,1,2,2,1,4,4,6,8,1,3,2,6,2,6,7,2
2245,3,3,8,1,7,3,1,1,2,2,1,4,4,6,4,1,3,2,6,1,5,7,2
2246,3,1,4,1,7,3,1,1,2,2,1,4,4,4,8,1,3,2,6,1,5,7,2
2247,3,3,4,1,7,3,1,1,8,2,1,4,4,4,6,1,3,2,6,2,5,7,2
2248,3,1,4,2,7,3,2,1,2,2,4,1,1,8,8,1,3,2,2,2,1,1,2
2249,3,1,1,1,7,3,1,1,9,2,1,4,4,4,8,1,3,2,6,2,6,7,2
2250,4,1,8,1,7,3,1,1,2,2,1,4,4,4,8,1,3,2,6,1,6,7,2
2251,3,3,4,1,7,3,1,1,9,2,1,4,4,4,4,1,3,2,6,2,6,7,2
2252,4,1,1,1,7,3,1,1,11,2,1,4,4,4,6,1,3,2,6,1,6,7,2
2253,4,1,4,2,7,3,2,1,4,2,4,1,1,8,8,1,3,2,2,2,4,1,2
2254,4,1,4,1,7,3,1,1,8,2,1,4,4,6,8,1,3,2,6,2,5,7,2
2255,3,3,1,1,7,3,1,1,11,2,1,4,4,8,8,1,3,2,6,1,5,7,2
2256,4,1,4,1,7,3,1,1,8,2,1,4,4,6,6,1,3,2,6,1,6,7,2
2257,4,3,1,1,7,3,1,1,9,2,1,4,4,8,8,1,3,2,6,2,6,7,2
2258,3,1,4,1,7,3,1,1,11,2,1,4,4,6,4,1,3,2,6,2,5,7,2
2259,3,3,8,1,7,3,1,1,9,2,1,4,4,6,8,1,3,2,6,2,5,7,2
2260,3,3,1,1,7,3,1,1,2,2,1,4,4,6,6,1,3,2,6,2,5,7,2
2261,4,4,4,2,7,3,2,1,2,2,4,1,4,8,8,1,3,2,2,2,1,1,2
2262,3,1,1,1,7,3,1,1,11,2,1,4,4,8,6,1,3,2,6,1,6,7,2
2263,4,1,1,1,7,3,1,1,2,2,1,4,4,8,4,1,3,2,6,1,6,7,2
2264,3,3,8,1,7,3,1,1,11,2,1,4,4,6,6,1,3,2,6,2,6,7,2
2265,3,3,8,1,7,3,1,1,11,2,1,4,4,6,4,1,3,2,6,1,6,7,2
2266,3,3,1,1,7,3,1,1,2,2,1,4,4,6,8,1,3,2,6,1,6,7,2
2267,4,4,9,2,7,3,2,1,4,2,4,4,1,8,8,1,3,2,2,1,1,1,2
2268,3,3,1,1,7,3,1,1,8,2,1,4,4,4,4,1,3,2,6,2,5,7,2
2269,3,3,8,1,7,3,1,1,8,2,1,4,4,8,8,1,3,2,6,1,6,7,2
2270,3,1,4,1,7,3,1,1,8,2,1,4,4,6,4,1,3,2,6,2,5,7,2
2271,4,1,4,1,7,3,1,1,2,2,1,4,4,6,8,1,3,2,6,2,5,7,2
2272,4,1,1,2,7,3,2,1,2,2,4,4,1,8,8,1,3,2,2,1,4,1,2
2273,4,1,4,1,7,3,1,1,2,2,1,4,4,8,6,1,3,2,6,1,5,7,2
2274,3,3,8,1,7,3,1,1,9,2,1,4,4,4,8,1,3,2,6,1,6,7,2
2275,4,1,4,1,7,3,1,1,2,2,1,4,4,8,4,1,3,2,6,1,5,7,2
2276,3,3,1,1,7,3,1,1,9,2,1,4,4,8,6,1,3,2,6,2,6,7,2
2277,3,1,8,1,7,3,1,1,9,2,1,4,4,6,4,1,3,2,6,1,6,7,2
2278,3,1,1,1,7,3,1,1,11,2,1,4,4,8,6,1,3,2,6,2,6,7,2
